player_name,nation,position,team_name,league,age,matches_played,starts,minutes_played,goals,assists,penalties_scored,yellow_cards,red_cards,expected_goals,expected_assists
Adrien Tameze,cm CMR,"MF,DF",Torino,it Serie A,30.0,20,9,649,0,0,0,3,0,0.4,0.8
Axel Tapé,fr FRA,"DF,MF",Paris S-G,fr Ligue 1,16.0,2,2,180,0,0,0,1,0,0.0,0.0
Renato Tapia,pe PER,"MF,DF",Leganés,es La Liga,29.0,34,28,2424,1,0,0,8,0,0.6,0.4
Edmond Tapsoba,bf BFA,DF,Leverkusen,de Bundesliga,25.0,29,29,2507,0,0,0,4,0,1.1,0.2
Florian Tardieu,fr FRA,MF,Saint-Étienne,fr Ligue 1,32.0,24,13,1252,2,4,0,0,0,0.6,1.3
Mehdi Taremi,ir IRN,FW,Inter,it Serie A,32.0,25,7,807,1,2,1,1,0,3.5,1.6
Matt Targett,eng ENG,DF,Newcastle Utd,eng Premier League,28.0,2,0,21,0,0,0,0,0,0.0,0.0
Oussama Targhalline,ma MAR,MF,Le Havre,fr Ligue 1,22.0,14,12,990,0,0,0,0,0,0.1,0.7
James Tarkowski,eng ENG,DF,Everton,eng Premier League,31.0,33,33,2922,1,1,0,6,0,1.3,2.9
César Tárrega,es ESP,DF,Valencia,es La Liga,22.0,34,34,3026,2,0,0,7,0,1.9,0.1
Nuno Tavares,pt POR,DF,Lazio,it Serie A,24.0,23,22,1686,0,8,0,4,1,1.1,4.8
Marcus Tavernier,eng ENG,"FW,MF",Bournemouth,eng Premier League,25.0,29,20,1939,3,5,0,6,0,5.5,4.0
Charlie Taylor,eng ENG,DF,Southampton,eng Premier League,30.0,8,3,356,0,0,0,1,0,0.0,0.1
Jack Taylor,ie IRL,MF,Ipswich Town,eng Premier League,26.0,32,4,860,1,0,0,4,0,0.7,0.5
Loum Tchaouna,fr FRA,"FW,MF",Lazio,it Serie A,20.0,24,6,660,1,0,0,4,1,2.5,0.6
Jackson Tchatchoua,cm CMR,"DF,MF",Hellas Verona,it Serie A,22.0,36,36,3167,2,3,0,7,1,1.6,2.8
Enzo Tchato,cm CMR,DF,Montpellier,fr Ligue 1,21.0,27,21,1899,0,0,0,3,0,0.1,1.5
Aurélien Tchouaméni,fr FRA,"DF,MF",Real Madrid,es La Liga,24.0,32,31,2689,0,0,0,5,0,1.7,0.6
Álvaro Tejero,es ESP,"MF,DF",Espanyol,es La Liga,28.0,28,13,1238,1,4,0,2,0,0.6,2.9
Martín Tejón,es ESP,"MF,DF",Valencia,es La Liga,20.0,4,0,49,0,0,0,0,0,0.1,0.0
Mathys Tel,fr FRA,FW,Tottenham,eng Premier League,19.0,13,11,911,2,1,1,2,0,3.0,2.6
Mathys Tel,fr FRA,"FW,MF",Bayern Munich,de Bundesliga,19.0,8,2,256,0,1,0,0,0,0.7,0.3
Nathan Tella,ng NGA,"MF,FW",Leverkusen,de Bundesliga,25.0,27,17,1359,2,4,0,1,0,3.1,1.5
Nahuel Tenaglia,ar ARG,DF,Alavés,es La Liga,28.0,34,33,2922,2,1,0,11,0,2.2,1.6
Arnau Tenas,es ESP,GK,Paris S-G,fr Ligue 1,23.0,1,1,90,0,1,0,0,0,0.0,0.2
Casper Tengstedt,dk DEN,FW,Hellas Verona,it Serie A,24.0,25,20,1517,6,1,1,2,0,5.3,0.9
Marc-André ter Stegen,de GER,GK,Barcelona,es La Liga,32.0,8,8,674,0,0,0,0,0,0.0,0.0
Filippo Terracciano,it ITA,"DF,MF",Milan,it Serie A,21.0,13,6,539,0,0,0,3,0,0.2,0.1
Pietro Terracciano,it ITA,GK,Fiorentina,it Serie A,34.0,3,3,270,0,0,0,0,0,0.0,0.0
Ramón Terrats,es ESP,"MF,FW",Villarreal,es La Liga,23.0,11,1,131,0,0,0,1,0,0.1,0.3
Ramón Terrats,es ESP,"MF,FW",Getafe,es La Liga,23.0,15,15,1219,4,1,0,1,0,2.2,2.5
Martin Terrier,fr FRA,"MF,FW",Leverkusen,de Bundesliga,27.0,15,7,584,2,1,0,1,0,2.4,0.9
Tanner Tessmann,us USA,MF,Lyon,fr Ligue 1,22.0,25,13,1234,1,0,0,3,0,1.0,0.6
Kenny Tete,nl NED,DF,Fulham,eng Premier League,28.0,22,21,1774,0,2,0,5,0,1.4,0.9
Teddy Teuma,mt MLT,MF,Reims,fr Ligue 1,30.0,17,9,750,1,0,1,1,0,1.4,1.1
Jordan Teze,nl NED,DF,Monaco,fr Ligue 1,24.0,16,8,569,1,0,0,2,1,1.2,1.5
Florian Thauvin,fr FRA,"FW,MF",Udinese,it Serie A,31.0,25,24,1956,8,3,1,0,0,8.1,3.8
Arthur Theate,be BEL,DF,Eint Frankfurt,de Bundesliga,24.0,31,31,2704,0,0,0,6,1,2.4,1.0
Norman Theuerkauf,de GER,MF,Heidenheim,de Bundesliga,37.0,1,0,22,0,0,0,0,0,0.0,0.0
Thiago,br BRA,"FW,MF",Brentford,eng Premier League,23.0,8,1,175,0,0,0,0,0,0.1,0.1
Malick Thiaw,de GER,DF,Milan,it Serie A,22.0,22,19,1806,0,0,0,2,0,0.6,0.1
Denis Thomalla,de GER,MF,Heidenheim,de Bundesliga,31.0,1,0,4,0,0,0,0,0,0.0,0.0
Luke Thomas,eng ENG,DF,Leicester City,eng Premier League,23.0,14,13,1110,0,0,0,3,0,0.4,0.5
Sorba Thomas,wls WAL,"FW,MF",Nantes,fr Ligue 1,24.0,25,15,1321,1,3,0,3,0,1.5,3.7
Adrien Thomasson,fr FRA,MF,Lens,fr Ligue 1,30.0,33,31,2615,3,7,0,7,0,5.9,6.0
Morten Thorsby,no NOR,"MF,FW",Genoa,it Serie A,28.0,30,22,1898,0,1,0,6,0,2.8,2.1
Khéphren Thuram,fr FRA,MF,Juventus,it Serie A,23.0,35,26,2326,4,5,0,5,0,3.5,3.6
Marcus Thuram,fr FRA,FW,Inter,it Serie A,26.0,31,26,2200,14,4,0,1,0,9.9,4.4
Cheikh Tidiane Niasse,sn SEN,MF,Hellas Verona,it Serie A,24.0,11,8,755,0,0,0,4,0,0.4,0.1
Youri Tielemans,be BEL,MF,Aston Villa,eng Premier League,27.0,36,35,3026,3,7,0,4,0,3.3,7.0
Kieran Tierney,sct SCO,"DF,FW",Arsenal,eng Premier League,27.0,13,2,259,1,0,0,0,0,0.4,1.4
Phillip Tietz,de GER,FW,Augsburg,de Bundesliga,27.0,34,19,1686,7,2,1,4,0,6.1,1.2
Jurriën Timber,nl NED,DF,Arsenal,eng Premier League,23.0,30,27,2417,1,3,0,7,0,1.2,0.8
Jean-Clair Todibo,fr FRA,DF,West Ham,eng Premier League,24.0,27,20,1825,0,0,0,3,0,0.4,0.0
Harry Toffolo,eng ENG,DF,Nott'ham Forest,eng Premier League,28.0,4,1,137,0,0,0,1,0,0.0,0.0
Umut Tohumcu,de GER,"MF,FW",Hoffenheim,de Bundesliga,19.0,12,3,375,0,1,0,3,0,0.1,0.4
Corentin Tolisso,fr FRA,MF,Lyon,fr Ligue 1,29.0,32,27,2329,7,4,0,4,0,5.3,4.9
John Tolkin,us USA,"DF,MF",Holstein Kiel,de Bundesliga,22.0,11,9,737,0,2,0,0,0,0.1,0.7
Rafael Tolói,it ITA,DF,Atalanta,it Serie A,33.0,11,2,468,0,0,0,1,0,0.1,0.2
Raúl de Tomás,es ESP,"DF,FW",Rayo Vallecano,es La Liga,29.0,2,0,22,0,0,0,0,0,0.0,0.0
Tiago Tomás,pt POR,"FW,MF",Wolfsburg,de Bundesliga,22.0,32,23,1884,6,1,0,7,0,5.4,2.6
Takehiro Tomiyasu,jp JPN,DF,Arsenal,eng Premier League,25.0,1,0,7,0,0,0,0,0,0.2,0.0
Fikayo Tomori,eng ENG,DF,Milan,it Serie A,26.0,22,19,1593,0,1,0,4,1,0.1,0.7
Sandro Tonali,it ITA,MF,Newcastle Utd,eng Premier League,24.0,36,28,2630,4,2,0,5,0,4.4,2.2
Luka Topalović,si SVN,MF,Inter,it Serie A,18.0,1,0,11,0,0,0,0,0,0.0,0.0
Pablo Torre,es ESP,"MF,FW",Barcelona,es La Liga,21.0,10,4,310,3,1,0,0,0,0.4,0.8
David Torres,es ESP,DF,Valladolid,es La Liga,21.0,18,15,1387,0,0,0,5,0,0.3,0.0
Ferrán Torres,es ESP,"FW,MF",Barcelona,es La Liga,24.0,27,12,1106,10,6,0,1,1,8.0,3.1
Pau Torres,es ESP,DF,Aston Villa,eng Premier League,27.0,24,23,2020,0,0,0,2,0,0.5,0.1
Lucas Torró,es ESP,MF,Osasuna,es La Liga,30.0,35,35,2957,3,0,0,10,0,2.3,1.2
Lorenzo Tosto,it ITA,DF,Empoli,it Serie A,18.0,1,0,1,0,0,0,0,0,0.0,0.0
Abdoulaye Touré,gn GUI,MF,Le Havre,fr Ligue 1,30.0,28,26,2324,10,1,8,5,0,9.4,0.4
Bazoumana Touré,ci CIV,"FW,MF",Hoffenheim,de Bundesliga,18.0,13,7,609,0,3,0,1,0,1.4,1.9
Birama Touré,ml MLI,"MF,DF",Montpellier,fr Ligue 1,32.0,8,2,300,0,0,0,2,0,0.0,0.1
Ousmane Toure,fr FRA,DF,Lille,fr Ligue 1,19.0,1,0,6,0,0,0,0,0,0.0,0.0
Souleymane Touré,fr FRA,DF,Udinese,it Serie A,21.0,12,11,733,1,0,0,2,2,0.4,0.0
Lucas Tousart,fr FRA,MF,Union Berlin,de Bundesliga,27.0,15,6,561,0,1,0,2,0,0.4,0.5
Conor Townsend,eng ENG,DF,Ipswich Town,eng Premier League,31.0,6,3,335,0,1,0,1,0,0.0,0.7
Adama Traoré,es ESP,"FW,MF",Fulham,eng Premier League,28.0,36,18,1772,2,7,0,3,0,4.0,4.9
Boubacar Traoré,ml MLI,MF,Wolves,eng Premier League,22.0,1,0,1,0,0,0,0,0,0.0,0.0
Hamari Traoré,ml MLI,DF,Real Sociedad,es La Liga,32.0,11,9,700,0,1,0,2,0,0.0,0.2
Omar Traoré,de GER,DF,Heidenheim,de Bundesliga,26.0,30,30,2616,0,1,0,7,0,0.5,1.6
Kevin Trapp,de GER,GK,Eint Frankfurt,de Bundesliga,34.0,26,26,2295,0,0,0,0,0,0.0,0.0
Mark Travers,ie IRL,GK,Bournemouth,eng Premier League,25.0,5,5,450,0,0,0,0,0,0.0,0.0
Óscar Trejo,ar ARG,MF,Rayo Vallecano,es La Liga,36.0,19,6,496,1,0,0,1,0,0.6,1.0
Philipp Treu,de GER,"MF,DF",St. Pauli,de Bundesliga,23.0,33,33,2881,0,2,0,2,0,1.2,2.5
Ryan Trevitt,eng ENG,MF,Brentford,eng Premier League,21.0,1,0,4,0,0,0,0,0,0.0,0.0
Christopher Trimmel,at AUT,"DF,MF",Union Berlin,de Bundesliga,37.0,26,20,1740,0,3,0,5,0,0.2,2.1
Kieran Trippier,eng ENG,DF,Newcastle Utd,eng Premier League,33.0,25,14,1309,0,3,0,1,0,0.1,1.4
Leandro Trossard,be BEL,FW,Arsenal,eng Premier League,29.0,38,28,2546,8,7,0,4,1,7.2,6.1
Adrien Truffert,fr FRA,"DF,MF",Rennes,fr Ligue 1,22.0,33,31,2752,2,2,0,3,0,2.4,3.2
Kostas Tsimikas,gr GRE,DF,Liverpool,eng Premier League,28.0,18,9,837,0,1,0,2,0,0.4,2.1
Viktor Tsyhankov,ua UKR,"FW,MF",Girona,es La Liga,26.0,27,23,1913,2,5,0,1,0,2.8,3.9
Axel Tuanzebe,cd COD,DF,Ipswich Town,eng Premier League,26.0,22,20,1710,0,1,0,5,1,0.2,0.3
Stefano Turati,it ITA,GK,Monza,it Serie A,22.0,30,30,2676,0,0,0,1,0,0.0,0.0
Beñat Turrientes,es ESP,MF,Real Sociedad,es La Liga,22.0,21,11,942,0,0,0,4,0,0.6,0.2
Tuta,br BRA,"DF,MF",Eint Frankfurt,de Bundesliga,25.0,30,26,2274,2,1,0,8,0,1.1,0.3
Christantus Uche,ng NGA,"FW,MF",Getafe,es La Liga,21.0,33,30,2486,4,6,0,8,2,3.8,2.9
Destiny Udogie,it ITA,DF,Tottenham,eng Premier League,21.0,25,24,1924,0,1,0,2,0,0.3,1.5
Manuel Ugarte Ribeiro,uy URU,MF,Manchester Utd,eng Premier League,23.0,29,22,1785,1,2,0,11,0,1.0,1.1
Lesley Ugochukwu,fr FRA,MF,Southampton,eng Premier League,20.0,26,18,1655,1,1,0,7,0,0.9,1.0
Lukas Ullrich,de GER,DF,Gladbach,de Bundesliga,20.0,26,24,1903,1,2,0,4,0,0.9,1.8
Sven Ulreich,de GER,GK,Bayern Munich,de Bundesliga,35.0,1,1,90,0,0,0,0,0,0.0,0.0
Enes Ünal,tr TUR,"FW,MF",Bournemouth,eng Premier League,27.0,17,2,345,2,1,0,2,0,2.7,0.4
Deniz Undav,de GER,"FW,MF",Stuttgart,de Bundesliga,28.0,27,20,1726,9,3,0,4,0,11.7,3.6
Naci Ünüvar,nl NED,"MF,DF",Espanyol,es La Liga,21.0,2,0,31,0,0,0,0,0,0.0,0.0
Dayot Upamecano,fr FRA,DF,Bayern Munich,de Bundesliga,25.0,20,20,1759,2,0,0,6,0,1.2,0.5
Kacper Urbanski,pl POL,MF,Bologna,it Serie A,19.0,7,1,247,1,0,0,2,0,0.3,0.5
Kacper Urbanski,pl POL,MF,Monza,it Serie A,19.0,8,6,500,0,0,0,1,0,0.1,0.1
Jonas Urbig,de GER,GK,Bayern Munich,de Bundesliga,20.0,8,8,720,0,0,0,0,0,0.0,0.0
Can Uzun,tr TUR,"MF,FW",Eint Frankfurt,de Bundesliga,18.0,20,6,675,4,1,0,1,0,3.0,1.1
Josha Vagnoman,de GER,"DF,MF",Stuttgart,de Bundesliga,23.0,26,19,1834,1,1,0,4,0,1.5,2.1
Lautaro Valenti,ar ARG,DF,Parma,it Serie A,25.0,20,18,1556,1,0,0,6,1,0.2,0.2
Óscar Valentín,es ESP,MF,Rayo Vallecano,es La Liga,29.0,34,18,1835,0,0,0,5,0,0.4,0.9
Nicolás Valentini,ar ARG,DF,Hellas Verona,it Serie A,23.0,14,13,1129,0,0,0,5,1,0.3,0.8
Germán Valera,es ESP,MF,Valencia,es La Liga,22.0,8,1,148,0,0,0,0,0,0.1,0.0
Emanuele Valeri,it ITA,DF,Parma,it Serie A,25.0,35,34,2873,2,6,1,1,0,1.8,4.7
Martin Valjent,sk SVK,DF,Mallorca,es La Liga,28.0,31,31,2763,3,0,0,4,0,0.8,0.1
Álex Valle,es ESP,DF,Como,it Serie A,20.0,15,12,1030,0,0,0,2,0,0.3,0.7
Jesús Vallejo,es ESP,DF,Real Madrid,es La Liga,27.0,4,1,138,0,1,0,0,0,0.0,0.1
Mattia Valoti,it ITA,MF,Monza,it Serie A,30.0,5,0,40,0,0,0,1,0,0.0,0.0
Federico Valverde,uy URU,"MF,DF",Real Madrid,es La Liga,26.0,36,34,3032,6,4,0,4,0,2.7,3.1
Ignace Van Der Brempt,be BEL,DF,Como,it Serie A,22.0,20,14,1257,0,1,0,3,0,0.5,0.5
Siebe Van Der Heyden,be BEL,"DF,MF",Mallorca,es La Liga,26.0,2,1,97,0,0,0,0,0,0.0,0.1
Siebe Van Der Heyden,be BEL,"DF,MF",St. Pauli,de Bundesliga,26.0,13,11,872,1,0,0,4,1,1.7,0.0
Virgil van Dijk,nl NED,DF,Liverpool,eng Premier League,33.0,37,37,3330,3,1,0,5,0,2.2,0.7
Vanderson,br BRA,DF,Monaco,fr Ligue 1,23.0,29,23,2064,1,3,0,6,1,2.2,3.1
Maarten Vandevoordt,be BEL,GK,RB Leipzig,de Bundesliga,22.0,6,4,429,0,0,0,0,0,0.0,0.0
Jamie Vardy,eng ENG,FW,Leicester City,eng Premier League,37.0,35,35,2823,9,4,1,5,0,11.2,3.0
Ruben Vargas,ch SUI,"FW,MF",Sevilla,es La Liga,25.0,11,9,671,2,1,0,0,0,2.0,0.8
Ruben Vargas,ch SUI,"MF,FW",Augsburg,de Bundesliga,25.0,8,3,305,0,0,0,3,0,0.7,0.7
Nikola Vasilj,ba BIH,GK,St. Pauli,de Bundesliga,28.0,33,33,2969,0,0,0,2,1,0.0,0.0
Devis Vásquez,co COL,GK,Empoli,it Serie A,26.0,32,32,2880,0,0,0,2,0,0.0,0.0
Johan Vásquez,mx MEX,DF,Genoa,it Serie A,25.0,36,34,3041,3,0,0,9,0,2.4,0.3
Denis Vavro,sk SVK,DF,Wolfsburg,de Bundesliga,28.0,29,27,2461,2,0,0,4,0,1.4,0.2
José Luis García Vayá,es ESP,MF,Valencia,es La Liga,25.0,34,18,1742,2,2,2,8,1,2.1,2.1
Robinio Vaz,fr FRA,FW,Marseille,fr Ligue 1,17.0,2,0,75,0,0,0,1,0,0.5,0.0
Jesus Vazquez,es ESP,DF,Valencia,es La Liga,21.0,19,10,919,0,0,0,3,0,0.1,0.6
Lucas Vázquez,es ESP,DF,Real Madrid,es La Liga,33.0,32,25,2189,1,5,0,4,0,1.4,4.7
Matías Vecino,uy URU,MF,Lazio,it Serie A,32.0,20,7,877,2,3,0,7,0,2.3,2.4
Danilo Veiga,pt POR,DF,Lecce,it Serie A,21.0,13,2,374,0,0,0,0,0,0.6,0.3
Renato Veiga,pt POR,"DF,MF",Chelsea,eng Premier League,21.0,7,1,181,0,0,0,2,0,0.1,0.0
Renato Veiga,pt POR,DF,Juventus,it Serie A,21.0,13,12,1093,0,1,0,2,0,1.0,0.1
Alejo Véliz,ar ARG,FW,Espanyol,es La Liga,20.0,27,10,1127,1,0,0,3,0,2.3,0.6
Miloš Veljković,rs SRB,DF,Werder Bremen,de Bundesliga,28.0,14,11,1029,0,1,0,1,0,0.6,0.2
Joël Veltman,nl NED,DF,Brighton,eng Premier League,32.0,21,19,1697,0,0,0,5,0,0.5,0.5
Micky van de Ven,nl NED,DF,Tottenham,eng Premier League,23.0,13,12,1015,0,2,0,4,0,0.6,1.2
Lorenzo Venturino,it ITA,"FW,MF",Genoa,it Serie A,18.0,6,1,167,2,0,0,0,0,0.7,0.2
Nikolas Veratschnig,at AUT,"DF,MF",Mainz 05,de Bundesliga,21.0,15,2,364,0,0,0,1,0,0.2,0.3
Bart Verbruggen,nl NED,GK,Brighton,eng Premier League,21.0,36,36,3240,0,1,0,5,0,0.0,0.0
Simone Verdi,it ITA,"MF,FW",Como,it Serie A,32.0,9,0,115,0,0,0,1,0,0.1,0.5
Jordan Veretout,fr FRA,MF,Lyon,fr Ligue 1,31.0,27,19,1553,2,0,0,3,0,1.9,0.6
Arthur Vermeeren,be BEL,MF,RB Leipzig,de Bundesliga,19.0,28,18,1572,0,2,0,7,0,0.4,0.9
Yorbe Vertessen,be BEL,"MF,FW",Union Berlin,de Bundesliga,23.0,17,7,718,1,0,0,2,0,1.3,1.6
Mikel Vesga,es ESP,MF,Athletic Club,es La Liga,31.0,25,10,988,0,0,0,1,0,1.2,1.0
Jannik Vestergaard,dk DEN,DF,Leicester City,eng Premier League,31.0,18,16,1391,0,0,0,5,0,0.1,0.1
Ben Viadere,fr FRA,MF,Auxerre,fr Ligue 1,18.0,1,0,5,0,0,0,0,0,0.0,0.0
Guglielmo Vicario,it ITA,GK,Tottenham,eng Premier League,27.0,24,24,2160,0,0,0,1,0,0.0,0.0
Carlos Vicente,es ESP,"FW,MF",Alavés,es La Liga,25.0,37,35,3092,5,5,1,3,0,3.5,5.4
Pau Victor,es ESP,FW,Barcelona,es La Liga,22.0,21,2,319,2,1,0,2,0,3.0,0.9
Nacho Vidal,es ESP,DF,Osasuna,es La Liga,29.0,5,1,124,0,0,0,0,0,0.0,0.0
Gabriel Vidovic,hr CRO,MF,Mainz 05,de Bundesliga,20.0,1,0,4,0,0,0,0,0,0.1,0.0
Gabriel Vidovic,hr CRO,MF,Bayern Munich,de Bundesliga,20.0,4,0,24,0,0,0,0,0,0.1,0.0
Fran Vieites,es ESP,GK,Betis,es La Liga,25.0,4,4,360,0,0,0,0,0,0.0,0.0
Sergio Viera,es ESP,MF,Las Palmas,es La Liga,19.0,2,1,96,0,0,0,1,0,0.0,0.0
Samuele Vignato,it ITA,MF,Monza,it Serie A,20.0,17,3,470,0,0,0,0,0,0.3,0.0
Asier Villalibre,es ESP,FW,Alavés,es La Liga,26.0,16,2,333,1,1,1,2,0,1.6,1.0
Iván Villar,es ESP,GK,Celta Vigo,es La Liga,27.0,4,4,360,0,0,0,0,0,0.0,0.0
Carlos Vinícius,br BRA,"MF,FW",Fulham,eng Premier League,29.0,3,0,16,0,0,0,0,0,0.0,0.0
Nicolas Viola,it ITA,"FW,MF",Cagliari,it Serie A,34.0,27,18,1267,3,1,0,2,0,2.2,1.9
Viti,es ESP,DF,Las Palmas,es La Liga,26.0,29,23,1982,0,2,0,5,0,0.1,1.4
Mattia Viti,it ITA,DF,Empoli,it Serie A,22.0,30,30,2572,1,0,0,3,0,0.8,0.2
Vitinha,pt POR,"FW,MF",Genoa,it Serie A,24.0,25,16,1328,2,3,0,2,0,1.6,3.3
Vitinha,pt POR,MF,Paris S-G,fr Ligue 1,24.0,29,20,2042,5,1,2,1,0,3.4,2.6
Daniel Vivian,es ESP,DF,Athletic Club,es La Liga,25.0,32,28,2608,4,0,0,3,0,1.9,0.4
Krapyvtsov Vladyslav,ua UKR,GK,Girona,es La Liga,19.0,2,2,180,0,0,0,0,0,0.0,0.0
Dušan Vlahović,rs SRB,FW,Juventus,it Serie A,24.0,29,21,1784,10,4,4,3,0,12.3,1.3
Vanja Vlahović,rs SRB,"FW,MF",Atalanta,it Serie A,20.0,3,0,60,0,0,0,0,0,0.2,0.1
Nikola Vlašić,hr CRO,"MF,FW",Torino,it Serie A,26.0,30,23,2117,5,4,2,0,0,3.4,2.4
Alessandro Vogliacco,it ITA,DF,Genoa,it Serie A,25.0,12,8,715,2,0,0,3,0,1.3,0.0
Alessandro Vogliacco,it ITA,DF,Parma,it Serie A,25.0,10,10,772,0,0,0,2,0,0.1,0.1
Kevin Vogt,de GER,DF,Union Berlin,de Bundesliga,32.0,18,16,1367,1,0,1,6,0,0.8,0.0
Mërgim Vojvoda,xk KVX,DF,Torino,it Serie A,29.0,17,12,1105,0,0,0,4,0,0.4,0.4
Mërgim Vojvoda,xk KVX,DF,Como,it Serie A,29.0,11,8,717,1,2,0,2,0,0.2,2.0
Kevin Volland,de GER,"FW,MF",Union Berlin,de Bundesliga,32.0,4,0,61,0,0,0,1,0,0.0,0.1
Aster Vranckx,be BEL,MF,Wolfsburg,de Bundesliga,21.0,14,6,556,0,0,0,1,0,0.0,0.0
Stefan de Vrij,nl NED,DF,Inter,it Serie A,32.0,25,17,1636,3,0,0,2,0,1.1,0.0
Ibrahima Wadji,sn SEN,"FW,MF",Saint-Étienne,fr Ligue 1,29.0,10,2,347,0,0,0,1,0,0.8,0.0
Robert Wagner,de GER,MF,St. Pauli,de Bundesliga,21.0,12,5,407,0,0,0,1,0,0.1,0.0
Elye Wahi,fr FRA,FW,Marseille,fr Ligue 1,21.0,13,7,574,3,1,1,1,0,6.0,0.4
Elye Wahi,fr FRA,"FW,MF",Eint Frankfurt,de Bundesliga,21.0,8,1,196,0,0,0,1,0,1.3,0.1
Hauke Wahl,de GER,DF,St. Pauli,de Bundesliga,30.0,33,33,2970,0,0,0,1,0,0.9,0.5
Kyle Walker,eng ENG,DF,Manchester City,eng Premier League,34.0,15,9,970,0,0,0,3,0,0.1,0.4
Kyle Walker,eng ENG,DF,Milan,it Serie A,34.0,11,7,659,0,0,0,1,0,0.0,0.9
Kyle Walker-Peters,eng ENG,DF,Southampton,eng Premier League,27.0,33,33,2918,0,2,0,5,0,0.8,2.8
Christian Walton,eng ENG,GK,Ipswich Town,eng Premier League,28.0,7,7,630,0,0,0,0,0,0.0,0.0
Sebastian Walukiewicz,pl POL,DF,Torino,it Serie A,24.0,29,20,1661,0,0,0,6,0,0.4,0.3
Sebastian Walukiewicz,pl POL,DF,Empoli,it Serie A,24.0,2,2,180,0,0,0,0,0,0.0,0.1
Aaron Wan-Bissaka,eng ENG,DF,West Ham,eng Premier League,26.0,36,35,3154,2,5,0,1,0,1.2,3.5
Paul Wanner,de GER,"MF,FW",Heidenheim,de Bundesliga,18.0,29,20,1771,3,2,1,2,0,3.7,1.3
Danny Ward,wls WAL,GK,Leicester City,eng Premier League,31.0,2,1,135,0,0,0,0,0,0.0,0.0
Joel Ward,eng ENG,DF,Crystal Palace,eng Premier League,34.0,2,1,71,0,0,0,1,0,0.0,0.0
James Ward-Prowse,eng ENG,MF,West Ham,eng Premier League,29.0,15,12,1039,1,1,0,2,0,1.6,1.9
James Ward-Prowse,eng ENG,MF,Nott'ham Forest,eng Premier League,29.0,9,5,400,0,1,0,2,1,0.1,1.1
Kjell-Arik Wätjen,de GER,MF,Dortmund,de Bundesliga,18.0,2,0,16,0,0,0,0,0,0.0,0.0
Ollie Watkins,eng ENG,FW,Aston Villa,eng Premier League,28.0,38,31,2598,16,8,2,2,0,15.3,3.3
Timothy Weah,us USA,"DF,FW",Juventus,it Serie A,24.0,30,18,1638,5,2,0,4,0,3.4,1.6
Adam Webster,eng ENG,DF,Brighton,eng Premier League,29.0,14,11,887,0,0,0,1,0,0.2,0.5
Julian Weigl,de GER,MF,Gladbach,de Bundesliga,28.0,33,33,2881,0,2,0,8,0,0.7,1.1
Timon Weiner,de GER,GK,Holstein Kiel,de Bundesliga,25.0,25,25,2250,0,0,0,4,0,0.0,0.0
Nelson Weiper,de GER,"FW,MF",Mainz 05,de Bundesliga,19.0,23,7,704,3,2,0,2,0,4.1,1.9
Mitchell Weiser,de GER,"DF,MF",Werder Bremen,de Bundesliga,30.0,32,32,2868,5,9,0,9,1,5.4,4.7
Noah Weißhaupt,de GER,"FW,MF",St. Pauli,de Bundesliga,22.0,19,13,1160,1,0,0,0,0,2.1,1.8
Noah Weißhaupt,de GER,FW,Freiburg,de Bundesliga,22.0,3,0,80,0,0,0,0,0,0.0,0.0
Danny Welbeck,eng ENG,FW,Brighton,eng Premier League,33.0,30,24,2115,10,4,1,5,0,9.6,1.4
Welington,br BRA,DF,Southampton,eng Premier League,23.0,10,6,482,0,0,0,1,0,0.0,0.1
Timo Werner,de GER,"FW,MF",Tottenham,eng Premier League,28.0,18,4,516,0,3,0,0,0,1.0,2.5
Adam Wharton,eng ENG,MF,Crystal Palace,eng Premier League,20.0,20,16,1318,0,2,0,2,0,0.4,3.0
Ben White,eng ENG,DF,Arsenal,eng Premier League,26.0,17,13,1198,0,2,0,2,0,0.5,1.4
Silvan Widmer,ch SUI,DF,Mainz 05,de Bundesliga,31.0,27,3,504,0,1,0,3,0,0.3,0.4
Mats Wieffer,nl NED,"DF,MF",Brighton,eng Premier League,24.0,25,10,1015,1,3,0,6,0,0.8,1.6
Mateusz Wieteska,pl POL,DF,Cagliari,it Serie A,27.0,5,1,184,0,0,0,1,0,0.2,0.2
Caleb Wiley,us USA,"DF,MF",Strasbourg,fr Ligue 1,19.0,6,3,266,0,1,0,1,0,0.0,0.7
Iñaki Williams,gh GHA,FW,Athletic Club,es La Liga,30.0,35,29,2652,6,8,0,1,0,7.6,7.8
Neco Williams,wls WAL,DF,Nott'ham Forest,eng Premier League,23.0,35,28,2594,1,3,0,7,0,2.3,1.6
Nico Williams,es ESP,FW,Athletic Club,es La Liga,22.0,29,22,1996,5,5,0,1,0,4.2,3.5
Willian,br BRA,"FW,MF",Fulham,eng Premier League,35.0,10,2,257,0,0,0,0,0,0.3,0.5
Joe Willock,eng ENG,"MF,FW",Newcastle Utd,eng Premier League,24.0,32,11,1086,0,2,0,4,0,1.6,2.1
Callum Wilson,eng ENG,FW,Newcastle Utd,eng Premier League,32.0,18,2,370,0,0,0,1,0,0.4,0.1
Harry Wilson,wls WAL,"FW,MF",Fulham,eng Premier League,27.0,25,12,1162,6,1,0,2,0,4.2,1.1
